# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.104           	4.67284889e-02	-4.42608694e-21	-1.01702201e-02	-3.64969397e-21	-1.74476793e-04	-9.38380099e-23	2.33642444e-02	2.33642444e-02	-2.30688148e-21	-2.11920546e-21	-5.25958687e-03	-4.91063328e-03
0.1045          	4.67275355e-02	-4.39960228e-21	-8.96947810e-03	-3.64096121e-21	-1.43451762e-04	-9.41108191e-23	2.33637678e-02	2.33637678e-02	-2.29391196e-21	-2.10569032e-21	-4.62819081e-03	-4.34128729e-03
0.105           	4.67266199e-02	-4.38007575e-21	-8.03768813e-03	-3.63509611e-21	-1.12009786e-04	-9.43490385e-23	2.33633100e-02	2.33633100e-02	-2.28438692e-21	-2.09568884e-21	-4.13085385e-03	-3.90683428e-03
0.1055          	4.67259745e-02	-4.36562665e-21	-6.99505998e-03	-3.63456926e-21	-8.04830781e-05	-9.47853946e-23	2.33629873e-02	2.33629873e-02	-2.27759872e-21	-2.08802793e-21	-3.57801307e-03	-3.41704691e-03
0.106           	4.67253972e-02	-4.34782539e-21	-6.16652085e-03	-3.62905952e-21	-4.92822084e-05	-9.49896688e-23	2.33626986e-02	2.33626986e-02	-2.26890237e-21	-2.07892303e-21	-3.13254263e-03	-3.03397822e-03
0.1065          	4.67248145e-02	-4.32882441e-21	-5.28200169e-03	-3.62313580e-21	-1.85097178e-05	-9.52060846e-23	2.33624072e-02	2.33624072e-02	-2.25961829e-21	-2.06920612e-21	-2.65951056e-03	-2.62249113e-03
0.107           	4.67241194e-02	-4.30787982e-21	-4.38941214e-03	-3.61571757e-21	1.20261944e-05	-9.53836853e-23	2.33620597e-02	2.33620597e-02	-2.24932359e-21	-2.05855622e-21	-2.18267987e-03	-2.20673226e-03
0.1075          	4.67232927e-02	-4.28878391e-21	-3.36824360e-03	-3.61118262e-21	4.25821704e-05	-9.56978211e-23	2.33616463e-02	2.33616463e-02	-2.24008978e-21	-2.04869414e-21	-1.64153963e-03	-1.72670397e-03
0.108           	4.67224392e-02	-4.26840689e-21	-2.42819047e-03	-3.60475203e-21	7.31405391e-05	-9.59241147e-23	2.33612196e-02	2.33612196e-02	-2.23012756e-21	-2.03827933e-21	-1.14095469e-03	-1.28723577e-03
0.1085          	4.67215234e-02	-4.24790743e-21	-1.49845871e-03	-3.59811161e-21	1.03532078e-04	-9.61398241e-23	2.33607617e-02	2.33607617e-02	-2.22009354e-21	-2.02781389e-21	-6.45697275e-04	-8.52761431e-04
0.109           	4.67206758e-02	-4.22883909e-21	-6.26018031e-04	-3.59200786e-21	1.33728287e-04	-9.63463164e-23	2.33603379e-02	2.33603379e-02	-2.21076586e-21	-2.01807323e-21	-1.79280729e-04	-4.46737302e-04
0.1095          	4.67198640e-02	-4.20713233e-21	3.95308911e-04	-3.58535048e-21	1.63831917e-04	-9.66010398e-23	2.33599320e-02	2.33599320e-02	-2.20016720e-21	-2.00696512e-21	3.61486373e-04	3.38225380e-05
0.11            	4.67192024e-02	-4.18699617e-21	1.31213745e-03	-3.57885281e-21	1.93907818e-04	-9.68160355e-23	2.33596012e-02	2.33596012e-02	-2.19031412e-21	-1.99668205e-21	8.49976542e-04	4.62160906e-04
0.1105          	4.67183651e-02	-4.16226394e-21	2.29432555e-03	-3.56933262e-21	2.23836750e-04	-9.69732769e-23	2.33591826e-02	2.33591826e-02	-2.17810524e-21	-1.98415869e-21	1.37099953e-03	9.23326025e-04
0.111           	4.67176223e-02	-4.14779549e-21	3.26275306e-03	-3.56803626e-21	2.53624026e-04	-9.73569088e-23	2.33588111e-02	2.33588111e-02	-2.17125465e-21	-1.97654084e-21	1.88500055e-03	1.37775250e-03
0.1115          	4.67169293e-02	-4.12696013e-21	4.08117214e-03	-3.55995228e-21	2.83160021e-04	-9.74847183e-23	2.33584646e-02	2.33584646e-02	-2.16096479e-21	-1.96599535e-21	2.32374609e-03	1.75742605e-03
0.112           	4.67162049e-02	-4.10698408e-21	5.13688651e-03	-3.55508053e-21	3.12527229e-04	-9.78044398e-23	2.33581025e-02	2.33581025e-02	-2.15129648e-21	-1.95568760e-21	2.88097048e-03	2.25591603e-03
0.1125          	4.67156128e-02	-4.09226149e-21	6.10574841e-03	-3.55357603e-21	3.42001573e-04	-9.81825683e-23	2.33578064e-02	2.33578064e-02	-2.14431331e-21	-1.94794817e-21	3.39487578e-03	2.71087263e-03
0.113           	4.67150820e-02	-4.07104886e-21	7.02616644e-03	-3.54628142e-21	3.71376839e-04	-9.83764735e-23	2.33575410e-02	2.33575410e-02	-2.13390090e-21	-1.93714796e-21	3.88446006e-03	3.14170638e-03
0.1135          	4.67145687e-02	-4.05213178e-21	7.86047902e-03	-3.53992912e-21	4.00396523e-04	-9.85600724e-23	2.33572844e-02	2.33572844e-02	-2.12462596e-21	-1.92750582e-21	4.33063603e-03	3.52984298e-03
0.114           	4.67139319e-02	-4.02900179e-21	8.92230778e-03	-3.53256508e-21	4.29218912e-04	-9.88129367e-23	2.33569659e-02	2.33569659e-02	-2.11331383e-21	-1.91568796e-21	4.89037280e-03	4.03193498e-03
0.1145          	4.67133564e-02	-4.00708414e-21	9.89386001e-03	-3.52522507e-21	4.58064229e-04	-9.90281238e-23	2.33566782e-02	2.33566782e-02	-2.10257019e-21	-1.90451394e-21	5.40499423e-03	4.48886578e-03
0.115           	4.67126026e-02	-3.98614565e-21	1.08103429e-02	-3.51812940e-21	4.86781909e-04	-9.92257509e-23	2.33563013e-02	2.33563013e-02	-2.09229857e-21	-1.89384707e-21	5.89195336e-03	4.91838954e-03
0.1155          	4.67118613e-02	-3.96631733e-21	1.17692365e-02	-3.51237452e-21	5.15261549e-04	-9.94800665e-23	2.33559306e-02	2.33559306e-02	-2.08263873e-21	-1.88367860e-21	6.39987978e-03	5.36935668e-03
0.116           	4.67110514e-02	-3.94745338e-21	1.25761748e-02	-3.50580633e-21	5.43458569e-04	-9.96458110e-23	2.33555257e-02	2.33555257e-02	-2.07337250e-21	-1.87408088e-21	6.83154599e-03	5.74462885e-03
0.1165          	4.67104248e-02	-3.92534623e-21	1.34451319e-02	-3.49720418e-21	5.71330830e-04	-9.97813707e-23	2.33552124e-02	2.33552124e-02	-2.06245448e-21	-1.86289174e-21	7.29389680e-03	6.15123514e-03
0.117           	4.67098899e-02	-3.91018285e-21	1.45857944e-02	-3.49720841e-21	5.99208983e-04	-1.00275882e-22	2.33549449e-02	2.33549449e-02	-2.05536731e-21	-1.85481554e-21	7.89210620e-03	6.69368823e-03
0.1175          	4.67093020e-02	-3.89364933e-21	1.53794589e-02	-3.49242141e-21	6.27128973e-04	-1.00486036e-22	2.33546510e-02	2.33546510e-02	-2.04731070e-21	-1.84633863e-21	8.31685842e-03	7.06260048e-03
0.118           	4.67088609e-02	-3.87383563e-21	1.61988203e-02	-3.48518177e-21	6.54615597e-04	-1.00639137e-22	2.33544305e-02	2.33544305e-02	-2.03755695e-21	-1.83627868e-21	8.75402576e-03	7.44479457e-03
0.1185          	4.67085850e-02	-3.85563096e-21	1.70956535e-02	-3.48008966e-21	6.81727540e-04	-1.00885619e-22	2.33542925e-02	2.33542925e-02	-2.02870110e-21	-1.82692986e-21	9.22955431e-03	7.86609923e-03
0.119           	4.67082006e-02	-3.83173021e-21	1.81461433e-02	-3.47199824e-21	7.08880295e-04	-1.01113342e-22	2.33541003e-02	2.33541003e-02	-2.01697844e-21	-1.81475176e-21	9.78195196e-03	8.36419137e-03
0.1195          	4.67076593e-02	-3.81145927e-21	1.90715756e-02	-3.46554686e-21	7.36085663e-04	-1.01333907e-22	2.33538297e-02	2.33538297e-02	-2.00706354e-21	-1.80439573e-21	1.02718735e-02	8.79970213e-03
0.12            	4.67072117e-02	-3.79459946e-21	1.99184251e-02	-3.46102904e-21	7.63058195e-04	-1.01575139e-22	2.33536058e-02	2.33536058e-02	-1.99887487e-21	-1.79572459e-21	1.07222707e-02	9.19615433e-03
0.1205          	4.67068041e-02	-3.77383622e-21	2.08788046e-02	-3.45454646e-21	7.89796809e-04	-1.01809719e-22	2.33534020e-02	2.33534020e-02	-1.98872783e-21	-1.78510839e-21	1.12291991e-02	9.64960548e-03
0.121           	4.67061610e-02	-3.75262109e-21	2.18621006e-02	-3.44796325e-21	8.16463327e-04	-1.02051199e-22	2.33530805e-02	2.33530805e-02	-1.97836174e-21	-1.77425935e-21	1.17475136e-02	1.01145870e-02
0.1215          	4.67055207e-02	-3.73421142e-21	2.26815762e-02	-3.44190683e-21	8.42910399e-04	-1.02237698e-22	2.33527603e-02	2.33527603e-02	-1.96934341e-21	-1.76486801e-21	1.21836985e-02	1.04978777e-02
0.122           	4.67048815e-02	-3.71174089e-21	2.37297400e-02	-3.43497148e-21	8.69128494e-04	-1.02497451e-22	2.33524407e-02	2.33524407e-02	-1.95836790e-21	-1.75337300e-21	1.27339985e-02	1.09957415e-02
0.1225          	4.67040941e-02	-3.68762317e-21	2.46612969e-02	-3.42545550e-21	8.95325896e-04	-1.02634318e-22	2.33520470e-02	2.33520470e-02	-1.94644590e-21	-1.74117727e-21	1.32259744e-02	1.14353226e-02
0.123           	4.67035158e-02	-3.67520303e-21	2.54452393e-02	-3.42392776e-21	9.21239902e-04	-1.02933507e-22	2.33517579e-02	2.33517579e-02	-1.94053502e-21	-1.73466801e-21	1.36438596e-02	1.18013798e-02
0.1235          	4.67031765e-02	-3.65540309e-21	2.63483776e-02	-3.41762165e-21	9.46720696e-04	-1.03148990e-22	2.33515883e-02	2.33515883e-02	-1.93085053e-21	-1.72455255e-21	1.41209095e-02	1.22274681e-02
0.124           	4.67030727e-02	-3.64351911e-21	2.72457070e-02	-3.41773395e-21	9.72052244e-04	-1.03542797e-22	2.33515363e-02	2.33515363e-02	-1.92530235e-21	-1.71821676e-21	1.45949057e-02	1.26508012e-02
0.1245          	4.67031372e-02	-3.62313083e-21	2.80391758e-02	-3.40977897e-21	9.97172068e-04	-1.03665243e-22	2.33515686e-02	2.33515686e-02	-1.91523066e-21	-1.70790017e-21	1.50167600e-02	1.30224158e-02
0.125           	4.67027465e-02	-3.59782130e-21	2.92198854e-02	-3.40199070e-21	1.02218184e-03	-1.03957612e-22	2.33513732e-02	2.33513732e-02	-1.90286826e-21	-1.69495304e-21	1.56321245e-02	1.35877608e-02
0.1255          	4.67019726e-02	-3.57794272e-21	3.00738285e-02	-3.39513902e-21	1.04721399e-03	-1.04136760e-22	2.33509863e-02	2.33509863e-02	-1.89310812e-21	-1.68483460e-21	1.60841282e-02	1.39897003e-02
0.126           	4.67013570e-02	-3.55997691e-21	3.09285690e-02	-3.38981994e-21	1.07192968e-03	-1.04359756e-22	2.33506785e-02	2.33506785e-02	-1.88434821e-21	-1.67562870e-21	1.65362142e-02	1.43923548e-02
0.1265          	4.67008960e-02	-3.54096338e-21	3.18121726e-02	-3.38399080e-21	1.09629707e-03	-1.04580338e-22	2.33504480e-02	2.33504480e-02	-1.87506203e-21	-1.66590135e-21	1.70023834e-02	1.48097892e-02
0.127           	4.67004273e-02	-3.52029084e-21	3.26851359e-02	-3.37666876e-21	1.12046018e-03	-1.04754557e-22	2.33502137e-02	2.33502137e-02	-1.86489998e-21	-1.65539086e-21	1.74630281e-02	1.52221078e-02
0.1275          	4.67000376e-02	-3.50318369e-21	3.35593191e-02	-3.37227601e-21	1.14442937e-03	-1.05011794e-22	2.33500188e-02	2.33500188e-02	-1.85660364e-21	-1.64658005e-21	1.79240889e-02	1.56352302e-02
0.128           	4.66995739e-02	-3.48100922e-21	3.44817126e-02	-3.36427100e-21	1.16825554e-03	-1.05187826e-22	2.33497869e-02	2.33497869e-02	-1.84569243e-21	-1.63531678e-21	1.84091119e-02	1.60726008e-02
0.1285          	4.66992456e-02	-3.46573252e-21	3.53054185e-02	-3.36085194e-21	1.19184814e-03	-1.05451352e-22	2.33496228e-02	2.33496228e-02	-1.83831761e-21	-1.62741491e-21	1.88445574e-02	1.64608611e-02
0.129           	4.66986317e-02	-3.44351080e-21	3.63092080e-02	-3.35370787e-21	1.21521460e-03	-1.05686145e-22	2.33493158e-02	2.33493158e-02	-1.82744154e-21	-1.61606925e-21	1.93698186e-02	1.69393894e-02
0.1295          	4.66979771e-02	-3.42522589e-21	3.71414512e-02	-3.34791347e-21	1.23845069e-03	-1.05886309e-22	2.33489886e-02	2.33489886e-02	-1.81849925e-21	-1.60672664e-21	1.98091763e-02	1.73322749e-02
0.13            	4.66975286e-02	-3.40553399e-21	3.80376027e-02	-3.34165021e-21	1.26144130e-03	-1.06101031e-22	2.33487643e-02	2.33487643e-02	-1.80886803e-21	-1.59666597e-21	2.02802427e-02	1.77573601e-02
0.1305          	4.66972942e-02	-3.38629816e-21	3.89200483e-02	-3.33562663e-21	1.28416980e-03	-1.06316245e-22	2.33486471e-02	2.33486471e-02	-1.79946533e-21	-1.58683283e-21	2.07441939e-02	1.81758543e-02
0.131           	4.66971993e-02	-3.37167170e-21	3.96585084e-02	-3.33181371e-21	1.30664358e-03	-1.06531777e-22	2.33485997e-02	2.33485997e-02	-1.79236762e-21	-1.57930407e-21	2.11358978e-02	1.85226106e-02
0.1315          	4.66968463e-02	-3.35044227e-21	4.05539144e-02	-3.32434646e-21	1.32878359e-03	-1.06711482e-22	2.33484232e-02	2.33484232e-02	-1.78193262e-21	-1.56850966e-21	2.16057408e-02	1.89481736e-02
0.132           	4.66964146e-02	-3.33029492e-21	4.14327935e-02	-3.31752196e-21	1.35071864e-03	-1.06902829e-22	2.33482073e-02	2.33482073e-02	-1.77205029e-21	-1.55824463e-21	2.20671154e-02	1.93656781e-02
0.1325          	4.66960552e-02	-3.31531929e-21	4.21094469e-02	-3.31280145e-21	1.37237401e-03	-1.07066287e-22	2.33480276e-02	2.33480276e-02	-1.76472593e-21	-1.55059336e-21	2.24270975e-02	1.96823494e-02
0.133           	4.66955125e-02	-3.29399012e-21	4.31329467e-02	-3.30659879e-21	1.39377548e-03	-1.07336497e-22	2.33477563e-02	2.33477563e-02	-1.75433156e-21	-1.53965856e-21	2.29602488e-02	2.01726979e-02
0.1335          	4.66949796e-02	-3.27757739e-21	4.39733707e-02	-3.30243519e-21	1.41515597e-03	-1.07586547e-22	2.33474898e-02	2.33474898e-02	-1.74637524e-21	-1.53120215e-21	2.34018413e-02	2.05715294e-02
0.134           	4.66946212e-02	-3.25926040e-21	4.48244374e-02	-3.29684313e-21	1.43633943e-03	-1.07800838e-22	2.33473106e-02	2.33473106e-02	-1.73743104e-21	-1.52182936e-21	2.38485581e-02	2.09758792e-02
0.1345          	4.66943553e-02	-3.24257946e-21	4.55927576e-02	-3.29170636e-21	1.45715573e-03	-1.07991904e-22	2.33471777e-02	2.33471777e-02	-1.72928163e-21	-1.51329782e-21	2.42535346e-02	2.13392231e-02
0.135           	4.66940453e-02	-3.22726326e-21	4.62681859e-02	-3.28671616e-21	1.47751183e-03	-1.08147522e-22	2.33470226e-02	2.33470226e-02	-1.72177915e-21	-1.50548411e-21	2.46116048e-02	2.16565811e-02
0.1355          	4.66937401e-02	-3.20744836e-21	4.71561629e-02	-3.28027838e-21	1.49750021e-03	-1.08353685e-22	2.33468700e-02	2.33468700e-02	-1.71207786e-21	-1.49537049e-21	2.50755817e-02	2.20805813e-02
0.136           	4.66932097e-02	-3.18468220e-21	4.81169124e-02	-3.27223509e-21	1.51753056e-03	-1.08545639e-22	2.33466049e-02	2.33466049e-02	-1.70088674e-21	-1.48379546e-21	2.55759868e-02	2.25409256e-02
0.1365          	4.66929345e-02	-3.16811442e-21	4.89379163e-02	-3.26771391e-21	1.53761546e-03	-1.08777575e-22	2.33464673e-02	2.33464673e-02	-1.69283479e-21	-1.47527964e-21	2.60065736e-02	2.29313427e-02
0.137           	4.66925368e-02	-3.14841116e-21	4.98535526e-02	-3.26170145e-21	1.55756162e-03	-1.09007008e-22	2.33462684e-02	2.33462684e-02	-1.68321259e-21	-1.46519857e-21	2.64843379e-02	2.33692147e-02
0.1375          	4.66920256e-02	-3.13430625e-21	5.05022771e-02	-3.25745081e-21	1.57710469e-03	-1.09172217e-22	2.33460128e-02	2.33460128e-02	-1.67632534e-21	-1.45798091e-21	2.68282432e-02	2.36740338e-02
0.138           	4.66916236e-02	-3.11653668e-21	5.13080524e-02	-3.25180054e-21	1.59606528e-03	-1.09365659e-22	2.33458118e-02	2.33458118e-02	-1.66763400e-21	-1.44890268e-21	2.72500915e-02	2.40579609e-02
0.1385          	4.66912305e-02	-3.09671054e-21	5.22150156e-02	-3.24558653e-21	1.61489798e-03	-1.09586145e-22	2.33456152e-02	2.33456152e-02	-1.65794141e-21	-1.43876912e-21	2.77224058e-02	2.44926098e-02
0.139           	4.66906726e-02	-3.07650502e-21	5.30566638e-02	-3.23837605e-21	1.63376020e-03	-1.09750744e-22	2.33453363e-02	2.33453363e-02	-1.64800325e-21	-1.42850177e-21	2.81620921e-02	2.48945717e-02
0.1395          	4.66901021e-02	-3.06055330e-21	5.37299142e-02	-3.23283721e-21	1.65225269e-03	-1.09890269e-22	2.33450511e-02	2.33450511e-02	-1.64016692e-21	-1.42038638e-21	2.85172098e-02	2.52127044e-02
0.14            	4.66895899e-02	-3.04663455e-21	5.45575254e-02	-3.23062235e-21	1.67031344e-03	-1.10189484e-22	2.33447949e-02	2.33447949e-02	-1.63350676e-21	-1.41312779e-21	2.89490761e-02	2.56084492e-02
0.1405          	4.66892192e-02	-3.02991241e-21	5.53398250e-02	-3.22560352e-21	1.68815429e-03	-1.10390701e-22	2.33446096e-02	2.33446096e-02	-1.62534691e-21	-1.40456550e-21	2.93580668e-02	2.59817582e-02
0.141           	4.66889084e-02	-3.01444972e-21	5.61821775e-02	-3.22227479e-21	1.70585298e-03	-1.10665107e-22	2.33444542e-02	2.33444542e-02	-1.61788997e-21	-1.39655975e-21	2.97969417e-02	2.63852358e-02
0.1415          	4.66884756e-02	-2.99433681e-21	5.68388792e-02	-3.21318251e-21	1.72323892e-03	-1.10697367e-22	2.33442378e-02	2.33442378e-02	-1.60786577e-21	-1.38647104e-21	3.01426785e-02	2.66962007e-02
0.142           	4.66880862e-02	-2.97724577e-21	5.76276546e-02	-3.20791872e-21	1.74024210e-03	-1.10894472e-22	2.33440431e-02	2.33440431e-02	-1.59951736e-21	-1.37772841e-21	3.05540694e-02	2.70735852e-02
0.1425          	4.66877904e-02	-2.96101534e-21	5.83939856e-02	-3.20314972e-21	1.75705737e-03	-1.11095780e-22	2.33438952e-02	2.33438952e-02	-1.59160345e-21	-1.36941189e-21	3.09540502e-02	2.74399354e-02
0.143           	4.66875101e-02	-2.94506386e-21	5.92100846e-02	-3.19915568e-21	1.77370907e-03	-1.11340281e-22	2.33437550e-02	2.33437550e-02	-1.58387221e-21	-1.36119165e-21	3.13787514e-02	2.78313333e-02
0.1435          	4.66869778e-02	-2.92721158e-21	5.98408469e-02	-3.19165628e-21	1.78996172e-03	-1.11406245e-22	2.33434889e-02	2.33434889e-02	-1.57501204e-21	-1.35219955e-21	3.17103852e-02	2.81304617e-02
0.144           	4.66864657e-02	-2.91070918e-21	6.06053989e-02	-3.18662570e-21	1.80579355e-03	-1.11599538e-22	2.33432329e-02	2.33432329e-02	-1.56695413e-21	-1.34375505e-21	3.21084930e-02	2.84969059e-02
0.1445          	4.66860873e-02	-2.89759305e-21	6.13472321e-02	-3.18415452e-21	1.82144113e-03	-1.11855162e-22	2.33430436e-02	2.33430436e-02	-1.56065169e-21	-1.33694136e-21	3.24950572e-02	2.88521749e-02
0.145           	4.66856101e-02	-2.87652244e-21	6.21322488e-02	-3.17564217e-21	1.83695158e-03	-1.11958772e-22	2.33428051e-02	2.33428051e-02	-1.55021999e-21	-1.32630245e-21	3.29030760e-02	2.92291728e-02
0.1455          	4.66850287e-02	-2.85885525e-21	6.29367192e-02	-3.17011537e-21	1.85227400e-03	-1.12155497e-22	2.33425143e-02	2.33425143e-02	-1.54158312e-21	-1.31727213e-21	3.33206336e-02	2.96160856e-02
0.146           	4.66844504e-02	-2.84515738e-21	6.36083462e-02	-3.16642831e-21	1.86733397e-03	-1.12346519e-22	2.33422252e-02	2.33422252e-02	-1.53492521e-21	-1.31023217e-21	3.36715070e-02	2.99368391e-02
0.1465          	4.66839285e-02	-2.82662304e-21	6.43277918e-02	-3.15929133e-21	1.88200089e-03	-1.12461354e-22	2.33419642e-02	2.33419642e-02	-1.52577288e-21	-1.30085017e-21	3.40458968e-02	3.02818950e-02
0.147           	4.66834776e-02	-2.81295376e-21	6.49424581e-02	-3.15499907e-21	1.89629393e-03	-1.12610903e-22	2.33417388e-02	2.33417388e-02	-1.51908778e-21	-1.29386598e-21	3.43675230e-02	3.05749351e-02
0.1475          	4.66831471e-02	-2.79710696e-21	6.56946008e-02	-3.15039623e-21	1.91031768e-03	-1.12811121e-22	2.33415736e-02	2.33415736e-02	-1.51136460e-21	-1.28574236e-21	3.47576181e-02	3.09369827e-02
0.148           	4.66826479e-02	-2.78037295e-21	6.64621214e-02	-3.14527056e-21	1.92418411e-03	-1.13002771e-22	2.33413239e-02	2.33413239e-02	-1.50318924e-21	-1.27718370e-21	3.51552448e-02	3.13068766e-02
0.1485          	4.66823031e-02	-2.76581755e-21	6.71280366e-02	-3.14078980e-21	1.93781985e-03	-1.13169868e-22	2.33411515e-02	2.33411515e-02	-1.49607864e-21	-1.26973891e-21	3.55018382e-02	3.16261985e-02
0.149           	4.66822327e-02	-2.75508846e-21	6.77818512e-02	-3.13932074e-21	1.95111104e-03	-1.13416074e-22	2.33411163e-02	2.33411163e-02	-1.49096030e-21	-1.26412816e-21	3.58420367e-02	3.19398146e-02
0.1495          	4.66818501e-02	-2.73525705e-21	6.83903189e-02	-3.12999051e-21	1.96401030e-03	-1.13420642e-22	2.33409251e-02	2.33409251e-02	-1.48104917e-21	-1.25420788e-21	3.61591698e-02	3.22311492e-02
0.15            	4.66813344e-02	-2.71907486e-21	6.90599389e-02	-3.12420447e-21	1.97657298e-03	-1.13552133e-22	2.33406672e-02	2.33406672e-02	-1.47308956e-21	-1.24598530e-21	3.65065424e-02	3.25533965e-02
0.1505          	4.66807783e-02	-2.70660857e-21	6.96608414e-02	-3.12081976e-21	1.98878953e-03	-1.13721762e-22	2.33403892e-02	2.33403892e-02	-1.46702605e-21	-1.23958252e-21	3.68192103e-02	3.28416312e-02
0.151           	4.66803787e-02	-2.68990895e-21	7.02374090e-02	-3.11363591e-21	2.00056873e-03	-1.13773788e-22	2.33401893e-02	2.33401893e-02	-1.45872826e-21	-1.23118069e-21	3.71192733e-02	3.31181358e-02
0.1515          	4.66799234e-02	-2.67496669e-21	7.10004172e-02	-3.10991388e-21	2.01212417e-03	-1.14003421e-22	2.33399617e-02	2.33399617e-02	-1.45148676e-21	-1.22347992e-21	3.75123328e-02	3.34880844e-02
0.152           	4.66792497e-02	-2.65668201e-21	7.18255983e-02	-3.10412138e-21	2.02377218e-03	-1.14201047e-22	2.33396249e-02	2.33396249e-02	-1.44254205e-21	-1.21413996e-21	3.79365713e-02	3.38890270e-02
0.1525          	4.66785354e-02	-2.64071565e-21	7.24739337e-02	-3.09832707e-21	2.03537598e-03	-1.14323355e-22	2.33392677e-02	2.33392677e-02	-1.43468118e-21	-1.20603447e-21	3.82723428e-02	3.42015908e-02
0.153           	4.66778806e-02	-2.62631532e-21	7.31281699e-02	-3.09388032e-21	2.04664640e-03	-1.14485700e-22	2.33389403e-02	2.33389403e-02	-1.42764336e-21	-1.19867196e-21	3.86107314e-02	3.45174386e-02
0.1535          	4.66773183e-02	-2.61664962e-21	7.37234573e-02	-3.09270058e-21	2.05749021e-03	-1.14715031e-22	2.33386591e-02	2.33386591e-02	-1.42303984e-21	-1.19360978e-21	3.89192188e-02	3.48042384e-02
0.154           	4.66769877e-02	-2.60331657e-21	7.43767065e-02	-3.08907950e-21	2.06797721e-03	-1.14900693e-22	2.33384939e-02	2.33384939e-02	-1.41655898e-21	-1.18675759e-21	3.92563305e-02	3.51203760e-02
0.1545          	4.66764432e-02	-2.58896621e-21	7.49387432e-02	-3.08376125e-21	2.07812028e-03	-1.14998727e-22	2.33382216e-02	2.33382216e-02	-1.40948183e-21	-1.17948438e-21	3.95474919e-02	3.53912513e-02
0.155           	4.66757584e-02	-2.57489894e-21	7.56060756e-02	-3.07971121e-21	2.08791049e-03	-1.15178004e-22	2.33378792e-02	2.33378792e-02	-1.40262747e-21	-1.17227147e-21	3.98909483e-02	3.57151273e-02
0.1555          	4.66751016e-02	-2.56133260e-21	7.62402731e-02	-3.07573848e-21	2.09750238e-03	-1.15345576e-22	2.33375508e-02	2.33375508e-02	-1.39601188e-21	-1.16532072e-21	4.02176389e-02	3.60226342e-02
0.156           	4.66744817e-02	-2.54460102e-21	7.67764787e-02	-3.06814590e-21	2.10679775e-03	-1.15368823e-22	2.33372409e-02	2.33372409e-02	-1.38766933e-21	-1.15693169e-21	4.04950371e-02	3.62814416e-02
0.1565          	4.66739495e-02	-2.53156921e-21	7.73623179e-02	-3.06407201e-21	2.11569332e-03	-1.15512721e-22	2.33369747e-02	2.33369747e-02	-1.38129733e-21	-1.15027188e-21	4.07968523e-02	3.65654656e-02
0.157           	4.66732924e-02	-2.51978213e-21	7.79232476e-02	-3.06081360e-21	2.12425229e-03	-1.15668426e-22	2.33366462e-02	2.33366462e-02	-1.37555949e-21	-1.14422264e-21	4.10858761e-02	3.68373715e-02
0.1575          	4.66727002e-02	-2.50570493e-21	7.84918531e-02	-3.05569802e-21	2.13251527e-03	-1.15775529e-22	2.33363501e-02	2.33363501e-02	-1.36862799e-21	-1.13707693e-21	4.13784418e-02	3.71134113e-02
0.158           	4.66720743e-02	-2.49200189e-21	7.90994879e-02	-3.05135226e-21	2.14051476e-03	-1.15921107e-22	2.33360372e-02	2.33360372e-02	-1.36192205e-21	-1.13007984e-21	4.16902587e-02	3.74092292e-02
0.1585          	4.66715376e-02	-2.48078982e-21	7.96560920e-02	-3.04847179e-21	2.14825168e-03	-1.16085892e-22	2.33357688e-02	2.33357688e-02	-1.35648080e-21	-1.12430902e-21	4.19762977e-02	3.76797943e-02
0.159           	4.66706167e-02	-2.46202092e-21	8.01517894e-02	-3.03881211e-21	2.15562530e-03	-1.16033013e-22	2.33353084e-02	2.33353084e-02	-1.34704347e-21	-1.11497745e-21	4.22315200e-02	3.79202694e-02
0.1595          	4.66697474e-02	-2.45102983e-21	8.06695501e-02	-3.03568290e-21	2.16258788e-03	-1.16174485e-22	2.33348737e-02	2.33348737e-02	-1.34168940e-21	-1.10934043e-21	4.24973629e-02	3.81721872e-02
0.16            	4.66687517e-02	-2.43798232e-21	8.12235828e-02	-3.03132599e-21	2.16921445e-03	-1.16296222e-22	2.33343758e-02	2.33343758e-02	-1.33528738e-21	-1.10269494e-21	4.27810059e-02	3.84425770e-02
0.1605          	4.66679809e-02	-2.42515382e-21	8.18191461e-02	-3.02749677e-21	2.17569484e-03	-1.16451212e-22	2.33339905e-02	2.33339905e-02	-1.32902812e-21	-1.09612570e-21	4.30852679e-02	3.87338782e-02
