# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.105           	3.19232400e+00	1.45379938e-20	-1.16990950e-01	3.53474430e-22	6.48789616e-03	1.65779501e-21	1.59616200e+00	1.59616200e+00	8.92679190e-21	5.61120189e-21	-5.20075787e-02	-6.49833711e-02
0.1055          	3.19176799e+00	1.45676817e-20	-1.06524790e-01	3.28981308e-22	6.55354261e-03	1.64735724e-21	1.59588400e+00	1.59588400e+00	8.93119809e-21	5.63648361e-21	-4.67088525e-02	-5.98159377e-02
0.106           	3.19137462e+00	1.45634219e-20	-9.81195467e-02	3.10588832e-22	6.62004593e-03	1.63696542e-21	1.59568731e+00	1.59568731e+00	8.91867636e-21	5.64474553e-21	-4.24397274e-02	-5.56798193e-02
0.1065          	3.19071767e+00	1.45579042e-20	-8.91856579e-02	2.91007170e-22	6.68629995e-03	1.62567137e-21	1.59535883e+00	1.59535883e+00	8.90462349e-21	5.65328075e-21	-3.79065290e-02	-5.12791289e-02
0.107           	3.18991274e+00	1.45441807e-20	-8.00129970e-02	2.71216071e-22	6.75111352e-03	1.61367532e-21	1.59495637e+00	1.59495637e+00	8.88576568e-21	5.65841504e-21	-3.32553850e-02	-4.67576120e-02
0.1075          	3.18921185e+00	1.45512002e-20	-6.97654849e-02	2.47824912e-22	6.81483715e-03	1.60194476e-21	1.59460592e+00	1.59460592e+00	8.87754486e-21	5.67365533e-21	-2.80679053e-02	-4.16975796e-02
0.108           	3.18850591e+00	1.45441311e-20	-6.02262228e-02	2.26890777e-22	6.87778126e-03	1.58962218e-21	1.59425295e+00	1.59425295e+00	8.86168772e-21	5.68244336e-21	-2.32353301e-02	-3.69908927e-02
0.1085          	3.18786705e+00	1.45359555e-20	-5.08175075e-02	2.06376148e-22	6.94138631e-03	1.57758682e-21	1.59393352e+00	1.59393352e+00	8.84556456e-21	5.69039093e-21	-1.84673675e-02	-3.23501401e-02
0.109           	3.18740069e+00	1.45296927e-20	-4.18706155e-02	1.87149688e-22	7.00440363e-03	1.56646875e-21	1.59370034e+00	1.59370034e+00	8.83131508e-21	5.69837759e-21	-1.39309041e-02	-2.79397114e-02
0.1095          	3.18658869e+00	1.45244233e-20	-3.15191138e-02	1.64188595e-22	7.06605085e-03	1.55343105e-21	1.59329434e+00	1.59329434e+00	8.81564271e-21	5.70878061e-21	-8.69350604e-03	-2.28256078e-02
0.11            	3.18614645e+00	1.45173013e-20	-2.21200844e-02	1.44099228e-22	7.12590135e-03	1.54171331e-21	1.59307323e+00	1.59307323e+00	8.80036397e-21	5.71693735e-21	-3.93414087e-03	-1.81859436e-02
0.1105          	3.18511886e+00	1.44949122e-20	-1.21782119e-02	1.22400568e-22	7.18582871e-03	1.52780857e-21	1.59255943e+00	1.59255943e+00	8.77526467e-21	5.71964753e-21	1.09672278e-03	-1.32749346e-02
0.111           	3.18491415e+00	1.45175929e-20	-2.25558713e-03	1.00219136e-22	7.24661768e-03	1.51717526e-21	1.59245708e+00	1.59245708e+00	8.77597172e-21	5.74162121e-21	6.11882411e-03	-8.37441124e-03
0.1115          	3.18433479e+00	1.45001736e-20	6.14856468e-03	8.23302081e-23	7.30486236e-03	1.50628750e-21	1.59216740e+00	1.59216740e+00	8.75637429e-21	5.74379929e-21	1.03791447e-02	-4.23058002e-03
0.112           	3.18348233e+00	1.45044903e-20	1.68769685e-02	5.83945263e-23	7.36382677e-03	1.49290914e-21	1.59174116e+00	1.59174116e+00	8.74515428e-21	5.75933601e-21	1.58023110e-02	1.07465747e-03
0.1125          	3.18332924e+00	1.45271852e-20	2.68627053e-02	3.61138799e-23	7.42331165e-03	1.48267844e-21	1.59166462e+00	1.59166462e+00	8.74627107e-21	5.78091418e-21	2.08546643e-02	6.00804101e-03
0.113           	3.18259156e+00	1.45152306e-20	3.62598523e-02	1.59508324e-23	7.48198074e-03	1.47010067e-21	1.59129578e+00	1.59129578e+00	8.72771598e-21	5.78751464e-21	2.56119069e-02	1.06479454e-02
0.1135          	3.18225900e+00	1.45072187e-20	4.49496126e-02	-2.43182387e-24	7.53863861e-03	1.45922116e-21	1.59112950e+00	1.59112950e+00	8.71283052e-21	5.79438820e-21	3.00134449e-02	1.49361677e-02
0.114           	3.18149323e+00	1.45005259e-20	5.57309411e-02	-2.61955504e-23	7.59577347e-03	1.44588733e-21	1.59074662e+00	1.59074662e+00	8.69615030e-21	5.80437564e-21	3.54612440e-02	2.02696971e-02
0.1145          	3.18112138e+00	1.44929072e-20	6.57033343e-02	-4.79109453e-23	7.65219876e-03	1.43417621e-21	1.59056069e+00	1.59056069e+00	8.68062979e-21	5.81227738e-21	4.05038659e-02	2.51994684e-02
0.115           	3.18026730e+00	1.44822822e-20	7.51612526e-02	-6.82344538e-23	7.70895606e-03	1.42168477e-21	1.59013365e+00	1.59013365e+00	8.66282587e-21	5.81945633e-21	4.52895823e-02	2.98716702e-02
0.1155          	3.17985376e+00	1.44822117e-20	8.50029987e-02	-8.97187204e-23	7.76495768e-03	1.41011394e-21	1.58992688e+00	1.58992688e+00	8.65121980e-21	5.83099192e-21	5.02664570e-02	3.47365417e-02
0.116           	3.17921483e+00	1.44697488e-20	9.34127854e-02	-1.07279822e-22	7.81949578e-03	1.39828499e-21	1.58960742e+00	1.58960742e+00	8.63315938e-21	5.83658940e-21	5.45258885e-02	3.88868969e-02
0.1165          	3.17888797e+00	1.44514913e-20	1.02519402e-01	-1.25869275e-22	7.87284110e-03	1.38607858e-21	1.58944398e+00	1.58944398e+00	8.61182423e-21	5.83966707e-21	5.91325419e-02	4.33868597e-02
0.117           	3.17858496e+00	1.44869706e-20	1.14110172e-01	-1.52611596e-22	7.92583863e-03	1.37493654e-21	1.58929248e+00	1.58929248e+00	8.61842183e-21	5.86854876e-21	6.49809248e-02	4.91292475e-02
0.1175          	3.17792246e+00	1.44865872e-20	1.22489086e-01	-1.70512266e-22	7.97826623e-03	1.36420689e-21	1.58896123e+00	1.58896123e+00	8.60750048e-21	5.87908669e-21	6.92228095e-02	5.32662770e-02
0.118           	3.17773915e+00	1.44734901e-20	1.31075012e-01	-1.87905120e-22	8.03031186e-03	1.35340287e-21	1.58886957e+00	1.58886957e+00	8.59014792e-21	5.88334217e-21	7.35678179e-02	5.75071942e-02
0.1185          	3.17757157e+00	1.44769177e-20	1.40408918e-01	-2.08005297e-22	8.08101881e-03	1.34293353e-21	1.58878579e+00	1.58878579e+00	8.58139237e-21	5.89552530e-21	7.82854776e-02	6.21234400e-02
0.119           	3.17662664e+00	1.44646205e-20	1.51208958e-01	-2.31463954e-22	8.13104021e-03	1.32894321e-21	1.58831332e+00	1.58831332e+00	8.56125348e-21	5.90336705e-21	8.37355190e-02	6.74734386e-02
0.1195          	3.17630974e+00	1.44616482e-20	1.60817430e-01	-2.52091132e-22	8.18018257e-03	1.31780293e-21	1.58815487e+00	1.58815487e+00	8.54862701e-21	5.91302114e-21	8.85888978e-02	7.22285327e-02
0.12            	3.17601364e+00	1.44640183e-20	1.69761572e-01	-2.70916364e-22	8.22896822e-03	1.30739108e-21	1.58800682e+00	1.58800682e+00	8.53940024e-21	5.92461808e-21	9.31097543e-02	7.66518179e-02
0.1205          	3.17549268e+00	1.44608324e-20	1.79736244e-01	-2.92513157e-22	8.27771364e-03	1.29556852e-21	1.58774634e+00	1.58774634e+00	8.52598471e-21	5.93484767e-21	9.81458358e-02	8.15904085e-02
0.121           	3.17481946e+00	1.44567955e-20	1.89895030e-01	-3.14674462e-22	8.32581756e-03	1.28310834e-21	1.58740973e+00	1.58740973e+00	8.51150609e-21	5.94528942e-21	1.03273332e-01	8.66216973e-02
0.1215          	3.17457035e+00	1.44509705e-20	1.98550204e-01	-3.32821817e-22	8.37251731e-03	1.27246566e-21	1.58728518e+00	1.58728518e+00	8.49795092e-21	5.95301960e-21	1.07647619e-01	9.09025848e-02
0.122           	3.17400226e+00	1.44476654e-20	2.09341280e-01	-3.56437477e-22	8.41780585e-03	1.25958670e-21	1.58700113e+00	1.58700113e+00	8.48341940e-21	5.96424600e-21	1.13088446e-01	9.62528342e-02
0.1225          	3.17336595e+00	1.44252408e-20	2.19120724e-01	-3.76671835e-22	8.46284045e-03	1.24621183e-21	1.58668298e+00	1.58668298e+00	8.45883225e-21	5.96640859e-21	1.18023202e-01	1.01097521e-01
0.123           	3.17340494e+00	1.44466036e-20	2.27426591e-01	-3.94828687e-22	8.50490869e-03	1.23883480e-21	1.58670247e+00	1.58670247e+00	8.46213660e-21	5.98446701e-21	1.22218204e-01	1.05208387e-01
0.1235          	3.17329174e+00	1.44416700e-20	2.36928888e-01	-4.14457811e-22	8.54833734e-03	1.22711006e-21	1.58664587e+00	1.58664587e+00	8.44794508e-21	5.99372495e-21	1.27012781e-01	1.09916107e-01
0.124           	3.17333757e+00	1.44735910e-20	2.46416544e-01	-4.35564655e-22	8.59142859e-03	1.21833871e-21	1.58666878e+00	1.58666878e+00	8.45513418e-21	6.01845677e-21	1.31799701e-01	1.14616843e-01
0.1245          	3.17336075e+00	1.44580264e-20	2.54850911e-01	-4.52274674e-22	8.63367602e-03	1.20791241e-21	1.58668037e+00	1.58668037e+00	8.43692560e-21	6.02110078e-21	1.36059131e-01	1.18791779e-01
0.125           	3.17186817e+00	1.44535265e-20	2.66955608e-01	-4.79870005e-22	8.67546131e-03	1.19276208e-21	1.58593408e+00	1.58593408e+00	8.41952533e-21	6.03400117e-21	1.42153265e-01	1.24802343e-01
0.1255          	3.17144770e+00	1.44464549e-20	2.75928934e-01	-4.98795014e-22	8.71551439e-03	1.18221649e-21	1.58572385e+00	1.58572385e+00	8.40544393e-21	6.04101094e-21	1.46679981e-01	1.29248953e-01
0.126           	3.17152852e+00	1.44472902e-20	2.85067985e-01	-5.17767086e-22	8.75541544e-03	1.17197597e-21	1.58576426e+00	1.58576426e+00	8.39562106e-21	6.05166913e-21	1.51289408e-01	1.33778577e-01
0.1265          	3.17118242e+00	1.44473310e-20	2.94336123e-01	-5.37665688e-22	8.79582843e-03	1.16172993e-21	1.58559121e+00	1.58559121e+00	8.38539541e-21	6.06193556e-21	1.55963890e-01	1.38372233e-01
0.127           	3.17080159e+00	1.44373763e-20	3.03658152e-01	-5.57086248e-22	8.83379980e-03	1.15023439e-21	1.58540080e+00	1.58540080e+00	8.36892255e-21	6.06845376e-21	1.60662876e-01	1.42995276e-01
0.1275          	3.17071238e+00	1.44443766e-20	3.12905764e-01	-5.76630405e-22	8.87019595e-03	1.14049248e-21	1.58535619e+00	1.58535619e+00	8.36268078e-21	6.08169581e-21	1.65323078e-01	1.47582686e-01
0.128           	3.17026142e+00	1.44326412e-20	3.22705536e-01	-5.97229095e-22	8.90647653e-03	1.12839529e-21	1.58513071e+00	1.58513071e+00	8.34471590e-21	6.08792532e-21	1.70259245e-01	1.52446292e-01
0.1285          	3.17056760e+00	1.44452189e-20	3.31407961e-01	-6.15689325e-22	8.94353800e-03	1.12010995e-21	1.58528380e+00	1.58528380e+00	8.34271938e-21	6.10249949e-21	1.74647519e-01	1.56760443e-01
0.129           	3.16941744e+00	1.44388880e-20	3.41886168e-01	-6.38825135e-22	8.97971871e-03	1.10651989e-21	1.58470872e+00	1.58470872e+00	8.32596389e-21	6.11292412e-21	1.79922803e-01	1.61963365e-01
0.1295          	3.16951756e+00	1.44367098e-20	3.50814614e-01	-6.57076741e-22	9.01373716e-03	1.09634061e-21	1.58475878e+00	1.58475878e+00	8.31469552e-21	6.12201429e-21	1.84421044e-01	1.66393570e-01
0.13            	3.16950190e+00	1.44335698e-20	3.60317017e-01	-6.76653024e-22	9.04729972e-03	1.08485983e-21	1.58475095e+00	1.58475095e+00	8.30164471e-21	6.13192506e-21	1.89205808e-01	1.71111209e-01
0.1305          	3.16937003e+00	1.44308176e-20	3.69683209e-01	-6.96246068e-22	9.08106896e-03	1.07363312e-21	1.58468501e+00	1.58468501e+00	8.28904194e-21	6.14177571e-21	1.93922674e-01	1.75760536e-01
0.131           	3.16952596e+00	1.44362176e-20	3.77819994e-01	-7.12517356e-22	9.11363625e-03	1.06470704e-21	1.58476298e+00	1.58476298e+00	8.28281586e-21	6.15340178e-21	1.98023633e-01	1.79796361e-01
0.1315          	3.16883930e+00	1.44277354e-20	3.87246116e-01	-7.32787194e-22	9.14462135e-03	1.05323711e-21	1.58441965e+00	1.58441965e+00	8.26710480e-21	6.16063057e-21	2.02767679e-01	1.84478437e-01
0.132           	3.16901366e+00	1.44208636e-20	3.96680586e-01	-7.51795145e-22	9.17549709e-03	1.04186731e-21	1.58450683e+00	1.58450683e+00	8.25229910e-21	6.16856449e-21	2.07515790e-01	1.89164796e-01
0.1325          	3.16902718e+00	1.44190779e-20	4.04138018e-01	-7.66556193e-22	9.20633445e-03	1.03270716e-21	1.58451359e+00	1.58451359e+00	8.24224612e-21	6.17683179e-21	2.11275343e-01	1.92862675e-01
0.133           	3.16825728e+00	1.44205860e-20	4.14851630e-01	-7.90137631e-22	9.23634572e-03	1.02019752e-21	1.58412864e+00	1.58412864e+00	8.23049053e-21	6.19009550e-21	2.16662161e-01	1.98189469e-01
0.1335          	3.16847568e+00	1.44285423e-20	4.23938156e-01	-8.08816462e-22	9.26312695e-03	1.01055584e-21	1.58423784e+00	1.58423784e+00	8.22482699e-21	6.20371530e-21	2.21232205e-01	2.02705951e-01
0.134           	3.16860094e+00	1.44279310e-20	4.33024025e-01	-8.27649456e-22	9.28980909e-03	9.99771873e-22	1.58430047e+00	1.58430047e+00	8.21373737e-21	6.21419363e-21	2.25801821e-01	2.07222203e-01
0.1345          	3.16844184e+00	1.44273369e-20	4.41415565e-01	-8.44678164e-22	9.31642835e-03	9.89910299e-22	1.58422092e+00	1.58422092e+00	8.20357876e-21	6.22375816e-21	2.30024211e-01	2.11391354e-01
0.135           	3.16831264e+00	1.44264449e-20	4.48817438e-01	-8.59797926e-22	9.34291281e-03	9.81335157e-22	1.58415632e+00	1.58415632e+00	8.19455761e-21	6.23188729e-21	2.33751632e-01	2.15065806e-01
0.1355          	3.16827310e+00	1.44234743e-20	4.58311884e-01	-8.79422465e-22	9.36855583e-03	9.70491128e-22	1.58413655e+00	1.58413655e+00	8.18222826e-21	6.24124601e-21	2.38524498e-01	2.19787386e-01
0.136           	3.16796125e+00	1.44159436e-20	4.68509902e-01	-9.00941916e-22	9.39149063e-03	9.58982960e-22	1.58398063e+00	1.58398063e+00	8.16695476e-21	6.24898885e-21	2.43646442e-01	2.24863460e-01
0.1365          	3.16830137e+00	1.44215298e-20	4.77478920e-01	-9.19114279e-22	9.41510072e-03	9.49583467e-22	1.58415068e+00	1.58415068e+00	8.16034835e-21	6.26118141e-21	2.48154561e-01	2.29324359e-01
0.137           	3.16772313e+00	1.44215198e-20	4.87293645e-01	-9.40000721e-22	9.43844836e-03	9.38136227e-22	1.58386157e+00	1.58386157e+00	8.14889613e-21	6.27262368e-21	2.53085271e-01	2.34208374e-01
0.1375          	3.16762395e+00	1.44247388e-20	4.94399579e-01	-9.54695681e-22	9.46021944e-03	9.30460635e-22	1.58381197e+00	1.58381197e+00	8.14283002e-21	6.28190875e-21	2.56660009e-01	2.37739570e-01
0.138           	3.16800687e+00	1.44251629e-20	5.03233370e-01	-9.72227802e-22	9.48184001e-03	9.21003007e-22	1.58400344e+00	1.58400344e+00	8.13358444e-21	6.29157843e-21	2.61098525e-01	2.42134845e-01
0.1385          	3.16778201e+00	1.44236048e-20	5.12985335e-01	-9.92570760e-22	9.50207297e-03	9.09559544e-22	1.58389100e+00	1.58389100e+00	8.12136193e-21	6.30224284e-21	2.65994740e-01	2.46990594e-01
0.139           	3.16761421e+00	1.44168526e-20	5.22035199e-01	-1.01138829e-21	9.52221138e-03	8.99208251e-22	1.58380710e+00	1.58380710e+00	8.10763453e-21	6.30921802e-21	2.70539811e-01	2.51495388e-01
0.1395          	3.16786120e+00	1.44113239e-20	5.29610179e-01	-1.02584533e-21	9.54131361e-03	8.89930447e-22	1.58393060e+00	1.58393060e+00	8.09559242e-21	6.31573153e-21	2.74346403e-01	2.55263776e-01
0.14            	3.16760036e+00	1.44300880e-20	5.38513046e-01	-1.04519283e-21	9.55907639e-03	8.80806972e-22	1.58380018e+00	1.58380018e+00	8.09585099e-21	6.33423704e-21	2.78815599e-01	2.59697447e-01
0.1405          	3.16788613e+00	1.44330724e-20	5.47097992e-01	-1.06246317e-21	9.57605354e-03	8.71689110e-22	1.58394307e+00	1.58394307e+00	8.08822529e-21	6.34484707e-21	2.83125050e-01	2.63972942e-01
0.141           	3.16809177e+00	1.44484297e-20	5.56238864e-01	-1.08174892e-21	9.59184741e-03	8.63309042e-22	1.58404588e+00	1.58404588e+00	8.08752387e-21	6.36090579e-21	2.87711279e-01	2.68527584e-01
0.1415          	3.16798965e+00	1.44255058e-20	5.63657573e-01	-1.09570610e-21	9.60680536e-03	8.53855780e-22	1.58399483e+00	1.58399483e+00	8.06660867e-21	6.35889711e-21	2.91435592e-01	2.72221981e-01
0.142           	3.16831757e+00	1.44269530e-20	5.72291097e-01	-1.11277844e-21	9.62076832e-03	8.44425518e-22	1.58415879e+00	1.58415879e+00	8.05790201e-21	6.36905098e-21	2.95766317e-01	2.76524780e-01
0.1425          	3.16847551e+00	1.44308452e-20	5.80754774e-01	-1.13014276e-21	9.63488277e-03	8.35437120e-22	1.58423775e+00	1.58423775e+00	8.05085970e-21	6.37998546e-21	3.00012270e-01	2.80742504e-01
0.143           	3.16843709e+00	1.44415368e-20	5.89474335e-01	-1.14873152e-21	9.64734452e-03	8.26671744e-22	1.58421854e+00	1.58421854e+00	8.04744014e-21	6.39409665e-21	3.04384512e-01	2.85089823e-01
0.1435          	3.16833790e+00	1.44254205e-20	5.96631701e-01	-1.16251099e-21	9.65995726e-03	8.17244394e-22	1.58416895e+00	1.58416895e+00	8.02995464e-21	6.39546585e-21	3.07975808e-01	2.88655893e-01
0.144           	3.16853884e+00	1.44278740e-20	6.05059862e-01	-1.17922294e-21	9.67073787e-03	8.08284159e-22	1.58426942e+00	1.58426942e+00	8.02222114e-21	6.40565282e-21	3.12200669e-01	2.92859193e-01
0.1445          	3.16894102e+00	1.44448817e-20	6.13312107e-01	-1.19624019e-21	9.68171123e-03	8.00757880e-22	1.58447051e+00	1.58447051e+00	8.02319875e-21	6.42168299e-21	3.16337765e-01	2.96974342e-01
0.145           	3.16861972e+00	1.44279455e-20	6.21849812e-01	-1.21344063e-21	9.69045007e-03	7.89788788e-22	1.58430986e+00	1.58430986e+00	8.00376153e-21	6.42418395e-21	3.20615356e-01	3.01234456e-01
0.1455          	3.16901863e+00	1.44304802e-20	6.30679104e-01	-1.23129977e-21	9.69899793e-03	7.80756573e-22	1.58450931e+00	1.58450931e+00	7.99599666e-21	6.43448351e-21	3.25038550e-01	3.05640554e-01
0.146           	3.16893083e+00	1.44374148e-20	6.38232680e-01	-1.24657747e-21	9.70627646e-03	7.72955009e-22	1.58446542e+00	1.58446542e+00	7.99166239e-21	6.44575237e-21	3.28822617e-01	3.09410064e-01
0.1465          	3.16931620e+00	1.44299081e-20	6.46216224e-01	-1.26210159e-21	9.71290922e-03	7.64636885e-22	1.58465810e+00	1.58465810e+00	7.97959096e-21	6.45031719e-21	3.32821021e-01	3.13395203e-01
0.147           	3.16955974e+00	1.44317279e-20	6.53240259e-01	-1.27571978e-21	9.72001178e-03	7.57230425e-22	1.58477987e+00	1.58477987e+00	7.97309440e-21	6.45863355e-21	3.36340141e-01	3.16900118e-01
0.1475          	3.16995828e+00	1.44380472e-20	6.61611198e-01	-1.29236666e-21	9.72457901e-03	7.48882107e-22	1.58497914e+00	1.58497914e+00	7.96790571e-21	6.47014149e-21	3.40530178e-01	3.21081020e-01
0.148           	3.16955365e+00	1.44388203e-20	6.69903951e-01	-1.30987692e-21	9.72907264e-03	7.39116554e-22	1.58477682e+00	1.58477682e+00	7.95852673e-21	6.48029362e-21	3.44681048e-01	3.25222903e-01
0.1485          	3.17051490e+00	1.44437482e-20	6.77553341e-01	-1.32434640e-21	9.73267258e-03	7.31836014e-22	1.58525745e+00	1.58525745e+00	7.95371011e-21	6.49003808e-21	3.48509343e-01	3.29043998e-01
0.149           	3.17130871e+00	1.44640528e-20	6.84999636e-01	-1.33902949e-21	9.73520769e-03	7.25977330e-22	1.58565436e+00	1.58565436e+00	7.95800372e-21	6.50604906e-21	3.52235026e-01	3.32764610e-01
0.1495          	3.17057455e+00	1.44374876e-20	6.91867167e-01	-1.35227978e-21	9.73705394e-03	7.15705438e-22	1.58528727e+00	1.58528727e+00	7.93444926e-21	6.50303838e-21	3.55670637e-01	3.36196529e-01
0.15            	3.17131269e+00	1.44349091e-20	6.99487950e-01	-1.36656017e-21	9.73758455e-03	7.08171745e-22	1.58565635e+00	1.58565635e+00	7.92562630e-21	6.50928281e-21	3.59481560e-01	3.40006391e-01
0.1505          	3.17139789e+00	1.44432212e-20	7.06211127e-01	-1.38048070e-21	9.73789672e-03	7.01208770e-22	1.58569895e+00	1.58569895e+00	7.92281939e-21	6.52040185e-21	3.62843460e-01	3.43367667e-01
0.151           	3.17192327e+00	1.44308329e-20	7.12926578e-01	-1.39248975e-21	9.73850913e-03	6.94116945e-22	1.58596163e+00	1.58596163e+00	7.90953340e-21	6.52129951e-21	3.66201798e-01	3.46724780e-01
0.1515          	3.17197118e+00	1.44408039e-20	7.21331957e-01	-1.41000260e-21	9.73600666e-03	6.85389771e-22	1.58598559e+00	1.58598559e+00	7.90579172e-21	6.53501218e-21	3.70401985e-01	3.50929972e-01
0.152           	3.17183879e+00	1.44419271e-20	7.30355465e-01	-1.42877362e-21	9.73268662e-03	6.75483229e-22	1.58591940e+00	1.58591940e+00	7.89644678e-21	6.54548032e-21	3.74910419e-01	3.55445046e-01
0.1525          	3.17237127e+00	1.44391854e-20	7.37798489e-01	-1.44291797e-21	9.72920925e-03	6.68159777e-22	1.58618564e+00	1.58618564e+00	7.88775247e-21	6.55143292e-21	3.78628454e-01	3.59170035e-01
0.153           	3.17259878e+00	1.44426645e-20	7.45207230e-01	-1.45729551e-21	9.72530339e-03	6.60368634e-22	1.58629939e+00	1.58629939e+00	7.88170086e-21	6.56096359e-21	3.82328919e-01	3.62878312e-01
0.1535          	3.17313476e+00	1.44647717e-20	7.52053363e-01	-1.47126146e-21	9.72086807e-03	6.55471471e-22	1.58656738e+00	1.58656738e+00	7.88785734e-21	6.57691440e-21	3.85747549e-01	3.66305813e-01
0.154           	3.17403922e+00	1.44758231e-20	7.59490118e-01	-1.48540998e-21	9.71492592e-03	6.49413692e-22	1.58701961e+00	1.58701961e+00	7.88732525e-21	6.58849787e-21	3.89459985e-01	3.70030133e-01
0.1545          	3.17342542e+00	1.44691662e-20	7.65926866e-01	-1.49849083e-21	9.70775709e-03	6.40919183e-22	1.58671271e+00	1.58671271e+00	7.87550230e-21	6.59366394e-21	3.92671190e-01	3.73255676e-01
0.155           	3.17397870e+00	1.44773242e-20	7.73470557e-01	-1.51337829e-21	9.70154930e-03	6.33796823e-22	1.58698935e+00	1.58698935e+00	7.87245894e-21	6.60486529e-21	3.96436828e-01	3.77033729e-01
0.1555          	3.17455013e+00	1.44812049e-20	7.80769463e-01	-1.52759800e-21	9.69288849e-03	6.26013579e-22	1.58727507e+00	1.58727507e+00	7.86661604e-21	6.61458888e-21	4.00077620e-01	3.80691843e-01
0.156           	3.17484192e+00	1.44657960e-20	7.86999188e-01	-1.53871095e-21	9.68459044e-03	6.18608660e-22	1.58742096e+00	1.58742096e+00	7.85150667e-21	6.61428935e-21	4.03184184e-01	3.83815003e-01
0.1565          	3.17553534e+00	1.44688485e-20	7.93911606e-01	-1.55180667e-21	9.67346854e-03	6.11597124e-22	1.58776767e+00	1.58776767e+00	7.84602138e-21	6.62282713e-21	4.06629271e-01	3.87282334e-01
0.157           	3.17537418e+00	1.44766914e-20	8.00273095e-01	-1.56465959e-21	9.66223351e-03	6.05036902e-22	1.58768709e+00	1.58768709e+00	7.84338261e-21	6.63330881e-21	4.09798781e-01	3.90474314e-01
0.1575          	3.17618732e+00	1.44755545e-20	8.06993634e-01	-1.57701883e-21	9.64988092e-03	5.98626228e-22	1.58809366e+00	1.58809366e+00	7.83640345e-21	6.63915100e-21	4.13146698e-01	3.93846936e-01
0.158           	3.17643230e+00	1.44790917e-20	8.13795273e-01	-1.59065190e-21	9.63701866e-03	5.91518123e-22	1.58821615e+00	1.58821615e+00	7.83106395e-21	6.64802771e-21	4.16534655e-01	3.97260618e-01
0.1585          	3.17728876e+00	1.44914237e-20	8.20440188e-01	-1.60326826e-21	9.62479731e-03	5.86656911e-22	1.58864438e+00	1.58864438e+00	7.83236875e-21	6.65905493e-21	4.19844891e-01	4.00595297e-01
0.159           	3.17646187e+00	1.44588372e-20	8.26194374e-01	-1.61375901e-21	9.61084740e-03	5.76858629e-22	1.58823093e+00	1.58823093e+00	7.80627721e-21	6.65255995e-21	4.22708035e-01	4.03486340e-01
0.1595          	3.17748134e+00	1.44680219e-20	8.32334340e-01	-1.62541385e-21	9.59729759e-03	5.72023260e-22	1.58874067e+00	1.58874067e+00	7.80603419e-21	6.66198767e-21	4.25764468e-01	4.06569873e-01
0.16            	3.17731082e+00	1.44688911e-20	8.38668217e-01	-1.63779618e-21	9.57863946e-03	5.64718634e-22	1.58865541e+00	1.58865541e+00	7.79916419e-21	6.66972693e-21	4.28912748e-01	4.09755469e-01
0.1605          	3.17796002e+00	1.44761855e-20	8.45850485e-01	-1.65082815e-21	9.56224785e-03	5.58593652e-22	1.58898001e+00	1.58898001e+00	7.79668640e-21	6.67949909e-21	4.32487490e-01	4.13362994e-01
0.161           	3.17853656e+00	1.44808100e-20	8.51873300e-01	-1.66252005e-21	9.54395578e-03	5.53389325e-22	1.58926828e+00	1.58926828e+00	7.79379431e-21	6.68701566e-21	4.35480606e-01	4.16392694e-01
0.1615          	3.17931762e+00	1.44880971e-20	8.57609473e-01	-1.67278208e-21	9.52350213e-03	5.48450879e-22	1.58965881e+00	1.58965881e+00	7.79249944e-21	6.69559768e-21	4.38328239e-01	4.19281235e-01
0.162           	3.17993357e+00	1.45024437e-20	8.64604744e-01	-1.68657555e-21	9.50566126e-03	5.42836913e-22	1.58996679e+00	1.58996679e+00	7.79405876e-21	6.70838494e-21	4.41808033e-01	4.22796711e-01
0.1625          	3.17983032e+00	1.44649594e-20	8.70123449e-01	-1.69561968e-21	9.48577719e-03	5.35182090e-22	1.58991516e+00	1.58991516e+00	7.76766177e-21	6.69729759e-21	4.44547502e-01	4.25575947e-01
0.163           	3.18012149e+00	1.44961865e-20	8.75999161e-01	-1.70711483e-21	9.46572902e-03	5.30257654e-22	1.59006074e+00	1.59006074e+00	7.77835091e-21	6.71783560e-21	4.47465309e-01	4.28533851e-01
0.1635          	3.18121685e+00	1.45029872e-20	8.80643448e-01	-1.71468553e-21	9.44378782e-03	5.27441341e-22	1.59060843e+00	1.59060843e+00	7.77893493e-21	6.72405225e-21	4.49765512e-01	4.30877936e-01
