# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.111           	3.18491936e+00	1.22498016e-20	-2.26644862e-03	8.30881354e-23	7.24632887e-03	2.90453449e-21	1.59245968e+00	1.59245968e+00	9.02943528e-21	3.22036630e-21	6.11310456e-03	-8.37955318e-03
0.1115          	3.18434295e+00	1.22184970e-20	6.14336481e-03	6.23346595e-23	7.30456999e-03	2.89176868e-21	1.59217147e+00	1.59217147e+00	9.00101718e-21	3.21747982e-21	1.03762524e-02	-4.23288758e-03
0.112           	3.18348666e+00	1.22098659e-20	1.69035589e-02	3.75953573e-23	7.36353430e-03	2.87470953e-21	1.59174333e+00	1.59174333e+00	8.97964250e-21	3.23022344e-21	1.58153137e-02	1.08824513e-03
0.1125          	3.18333651e+00	1.22249760e-20	2.68492023e-02	1.67124695e-23	7.42302134e-03	2.86116607e-21	1.59166825e+00	1.59166825e+00	8.97365406e-21	3.25132191e-21	2.08476225e-02	6.00157980e-03
0.113           	3.18259535e+00	1.21988691e-20	3.62839829e-02	-5.81778029e-24	7.48168435e-03	2.84600669e-21	1.59129767e+00	1.59129767e+00	8.94544124e-21	3.25342785e-21	2.56236758e-02	1.06603071e-02
0.1135          	3.18227091e+00	1.21787582e-20	4.49398313e-02	-2.58131524e-23	7.53834380e-03	2.83307376e-21	1.59113545e+00	1.59113545e+00	8.92245283e-21	3.25630532e-21	3.00082595e-02	1.49315718e-02
0.114           	3.18149654e+00	1.21568203e-20	5.57528248e-02	-5.16991668e-23	7.59548185e-03	2.81651052e-21	1.59074827e+00	1.59074827e+00	8.89492067e-21	3.26189963e-21	3.54718943e-02	2.02809306e-02
0.1145          	3.18113327e+00	1.21350006e-20	6.56980817e-02	-7.53440137e-23	7.65190705e-03	2.80228840e-21	1.59056664e+00	1.59056664e+00	8.86978871e-21	3.26521191e-21	4.05009479e-02	2.51971338e-02
0.115           	3.18027397e+00	1.21104340e-20	7.51797980e-02	-9.80019611e-23	7.70865761e-03	2.78714170e-21	1.59013698e+00	1.59013698e+00	8.84235869e-21	3.26807530e-21	4.52985566e-02	2.98812414e-02
0.1155          	3.17986340e+00	1.20977714e-20	8.49978632e-02	-1.20641500e-22	7.76465630e-03	2.77292227e-21	1.58993170e+00	1.58993170e+00	8.82180800e-21	3.27596345e-21	5.02635879e-02	3.47342753e-02
0.116           	3.17922550e+00	1.20737480e-20	9.34366617e-02	-1.40287895e-22	7.81919392e-03	2.75910181e-21	1.58961275e+00	1.58961275e+00	8.79597581e-21	3.27777219e-21	5.45375248e-02	3.88991369e-02
0.1165          	3.17888953e+00	1.20388144e-20	1.02512062e-01	-1.61764139e-22	7.87254160e-03	2.74490259e-21	1.58944477e+00	1.58944477e+00	8.76430981e-21	3.27450463e-21	5.91285726e-02	4.33834894e-02
0.117           	3.17859824e+00	1.20686422e-20	1.14129433e-01	-1.86324930e-22	7.92554365e-03	2.72957199e-21	1.58929912e+00	1.58929912e+00	8.76389307e-21	3.30474910e-21	6.49902602e-02	4.91391729e-02
0.1175          	3.17792118e+00	1.20565504e-20	1.22485653e-01	-2.05237047e-22	7.97797008e-03	2.71656413e-21	1.58896059e+00	1.58896059e+00	8.74483934e-21	3.31171108e-21	6.92207964e-02	5.32648562e-02
0.118           	3.17775261e+00	1.20313753e-20	1.31090399e-01	-2.24976818e-22	8.03001333e-03	2.70404411e-21	1.58887630e+00	1.58887630e+00	8.71973178e-21	3.31164356e-21	7.35752130e-02	5.75151864e-02
0.1185          	3.17757081e+00	1.20226421e-20	1.40405623e-01	-2.45880490e-22	8.08072704e-03	2.69114057e-21	1.58878540e+00	1.58878540e+00	8.70246163e-21	3.32018048e-21	7.82835388e-02	6.21220847e-02
0.119           	3.17664123e+00	1.19951781e-20	1.51226804e-01	-2.71962391e-22	8.13075386e-03	2.67409450e-21	1.58832061e+00	1.58832061e+00	8.67168356e-21	3.32349456e-21	8.37441559e-02	6.74826482e-02
0.1195          	3.17631160e+00	1.19783830e-20	1.60814696e-01	-2.94207225e-22	8.17989737e-03	2.66057271e-21	1.58815580e+00	1.58815580e+00	8.64976422e-21	3.32861881e-21	8.85872453e-02	7.22274506e-02
0.12            	3.17602537e+00	1.19708117e-20	1.69775048e-01	-3.13869590e-22	8.22868008e-03	2.64778986e-21	1.58801268e+00	1.58801268e+00	8.63319571e-21	3.33761600e-21	9.31162040e-02	7.66588438e-02
0.1205          	3.17549662e+00	1.19540251e-20	1.79735569e-01	-3.37155868e-22	8.27742899e-03	2.63336960e-21	1.58774831e+00	1.58774831e+00	8.61038215e-21	3.34364295e-21	9.81452137e-02	8.15903557e-02
0.121           	3.17483187e+00	1.19362907e-20	1.89912958e-01	-3.61150888e-22	8.32553554e-03	2.61815441e-21	1.58741593e+00	1.58741593e+00	8.58629974e-21	3.34999092e-21	1.03282014e-01	8.66309433e-02
0.1215          	3.17457320e+00	1.19190355e-20	1.98548757e-01	-3.80837762e-22	8.37223255e-03	2.60575060e-21	1.58728660e+00	1.58728660e+00	8.56526833e-21	3.35376714e-21	1.07646611e-01	9.09021461e-02
0.122           	3.17401475e+00	1.19011893e-20	2.09356167e-01	-4.06304919e-22	8.41751921e-03	2.58993361e-21	1.58700737e+00	1.58700737e+00	8.54052827e-21	3.36066106e-21	1.13095603e-01	9.62605642e-02
0.1225          	3.17337160e+00	1.18619834e-20	2.19124394e-01	-4.30034585e-22	8.46255038e-03	2.57440035e-21	1.58668580e+00	1.58668580e+00	8.50539203e-21	3.35659134e-21	1.18024747e-01	1.01099647e-01
0.123           	3.17341483e+00	1.18774586e-20	2.27411467e-01	-4.47242457e-22	8.50461523e-03	2.56503048e-21	1.58670742e+00	1.58670742e+00	8.50375980e-21	3.37369884e-21	1.22210349e-01	1.05201118e-01
0.1235          	3.17328847e+00	1.18593756e-20	2.36964972e-01	-4.68720255e-22	8.54804382e-03	2.55097410e-21	1.58664423e+00	1.58664423e+00	8.48066188e-21	3.37871369e-21	1.27030530e-01	1.09934442e-01
0.124           	3.17335164e+00	1.18861515e-20	2.46395526e-01	-4.87625425e-22	8.59114376e-03	2.53938492e-21	1.58667582e+00	1.58667582e+00	8.48246068e-21	3.40369085e-21	1.31788907e-01	1.14606619e-01
0.1245          	3.17336050e+00	1.18566288e-20	2.54881703e-01	-5.07224094e-22	8.63339044e-03	2.52749626e-21	1.58668025e+00	1.58668025e+00	8.45581064e-21	3.40081812e-21	1.36074242e-01	1.18807461e-01
0.125           	3.17188470e+00	1.18354315e-20	2.66943451e-01	-5.37194189e-22	8.67518005e-03	2.50880658e-21	1.58594235e+00	1.58594235e+00	8.42652235e-21	3.40890919e-21	1.42146906e-01	1.24796546e-01
0.1255          	3.17144582e+00	1.18155801e-20	2.75953692e-01	-5.58384732e-22	8.71522693e-03	2.49632315e-21	1.58572291e+00	1.58572291e+00	8.40411318e-21	3.41146688e-21	1.46692073e-01	1.29261619e-01
0.126           	3.17154430e+00	1.18053395e-20	2.85057498e-01	-5.78262112e-22	8.75512011e-03	2.48418498e-21	1.58577215e+00	1.58577215e+00	8.38685474e-21	3.41848479e-21	1.51283869e-01	1.33773629e-01
0.1265          	3.17118121e+00	1.17935893e-20	2.94357976e-01	-5.99810579e-22	8.79553134e-03	2.47179280e-21	1.58559061e+00	1.58559061e+00	8.36858747e-21	3.42500187e-21	1.55974519e-01	1.38383457e-01
0.127           	3.17081756e+00	1.17696341e-20	3.03650982e-01	-6.21443762e-22	8.83350260e-03	2.45837887e-21	1.58540878e+00	1.58540878e+00	8.34319594e-21	3.42643820e-21	1.60658993e-01	1.42991988e-01
0.1275          	3.17071043e+00	1.17665511e-20	3.12922849e-01	-6.41749924e-22	8.86989903e-03	2.44638080e-21	1.58535522e+00	1.58535522e+00	8.32965635e-21	3.43689475e-21	1.65331323e-01	1.47591525e-01
0.128           	3.17027782e+00	1.17395212e-20	3.22703795e-01	-6.65012141e-22	8.90618195e-03	2.43215771e-21	1.58513891e+00	1.58513891e+00	8.30191830e-21	3.43760288e-21	1.70258079e-01	1.52445715e-01
0.1285          	3.17057359e+00	1.17442009e-20	3.31423237e-01	-6.83515983e-22	8.94324544e-03	2.42212893e-21	1.58528680e+00	1.58528680e+00	8.29422939e-21	3.44997153e-21	1.74654864e-01	1.56768373e-01
0.129           	3.16941847e+00	1.17231624e-20	3.41886913e-01	-7.08913209e-22	8.97942314e-03	2.40576352e-21	1.58470923e+00	1.58470923e+00	8.26734470e-21	3.45581767e-21	1.79922879e-01	1.61964033e-01
0.1295          	3.16953074e+00	1.17097121e-20	3.50826706e-01	-7.28635845e-22	9.01343683e-03	2.39385946e-21	1.58476537e+00	1.58476537e+00	8.24871549e-21	3.46099657e-21	1.84426790e-01	1.66399916e-01
0.13            	3.16950205e+00	1.16939413e-20	3.60317413e-01	-7.49776523e-22	9.04699691e-03	2.38043442e-21	1.58475103e+00	1.58475103e+00	8.22740506e-21	3.46653621e-21	1.89205703e-01	1.71111709e-01
0.1305          	3.16938425e+00	1.16792089e-20	3.69696310e-01	-7.70974390e-22	9.08076615e-03	2.36727091e-21	1.58469213e+00	1.58469213e+00	8.20687535e-21	3.47233354e-21	1.93928921e-01	1.75767389e-01
0.131           	3.16952614e+00	1.16756116e-20	3.77823122e-01	-7.87786512e-22	9.11333258e-03	2.35668389e-21	1.58476307e+00	1.58476307e+00	8.19448971e-21	3.48112192e-21	1.98024894e-01	1.79798228e-01
0.1315          	3.16885122e+00	1.16534457e-20	3.87260845e-01	-8.10662693e-22	9.14432036e-03	2.34333098e-21	1.58442561e+00	1.58442561e+00	8.17005383e-21	3.48339188e-21	2.02774743e-01	1.84486102e-01
0.132           	3.16902124e+00	1.16334811e-20	3.96684470e-01	-8.31533573e-22	9.17519997e-03	2.33013127e-21	1.58451062e+00	1.58451062e+00	8.14687184e-21	3.48660930e-21	2.07517435e-01	1.89167035e-01
0.1325          	3.16903378e+00	1.16224770e-20	4.04150737e-01	-8.47579598e-22	9.20603614e-03	2.31983906e-21	1.58451689e+00	1.58451689e+00	8.13107757e-21	3.49139944e-21	2.11281405e-01	1.92869333e-01
0.133           	3.16826757e+00	1.16103060e-20	4.14872689e-01	-8.72897899e-22	9.23605365e-03	2.30452933e-21	1.58413379e+00	1.58413379e+00	8.10968233e-21	3.50062367e-21	2.16672398e-01	1.98200291e-01
0.1335          	3.16848288e+00	1.16084806e-20	4.23944830e-01	-8.92078523e-22	9.26283753e-03	2.29297981e-21	1.58424144e+00	1.58424144e+00	8.09722009e-21	3.51126047e-21	2.21235253e-01	2.02709578e-01
0.134           	3.16860743e+00	1.15969597e-20	4.33030598e-01	-9.12192866e-22	9.28951772e-03	2.28060990e-21	1.58430372e+00	1.58430372e+00	8.07908976e-21	3.51786995e-21	2.25804817e-01	2.07225781e-01
0.1345          	3.16844883e+00	1.15858609e-20	4.41426698e-01	-9.30607657e-22	9.31613499e-03	2.26915369e-21	1.58422442e+00	1.58422442e+00	8.06208412e-21	3.52377673e-21	2.30029484e-01	2.11397214e-01
0.135           	3.16831758e+00	1.15755521e-20	4.48822021e-01	-9.47199784e-22	9.34262055e-03	2.25967541e-21	1.58415879e+00	1.58415879e+00	8.04745147e-21	3.52810064e-21	2.33753631e-01	2.15068390e-01
0.1355          	3.16828357e+00	1.15601921e-20	4.58320013e-01	-9.68653210e-22	9.36826669e-03	2.24697014e-21	1.58414179e+00	1.58414179e+00	8.02706617e-21	3.53312589e-21	2.38528273e-01	2.19791740e-01
0.136           	3.16796846e+00	1.15371016e-20	4.68520577e-01	-9.92861771e-22	9.39120191e-03	2.23331411e-21	1.58398423e+00	1.58398423e+00	8.00186490e-21	3.53523668e-21	2.43651490e-01	2.24869087e-01
0.1365          	3.16831044e+00	1.15328282e-20	4.77484004e-01	-1.01179050e-21	9.41480697e-03	2.22218809e-21	1.58415522e+00	1.58415522e+00	7.98860219e-21	3.54422600e-21	2.48156809e-01	2.29327195e-01
0.137           	3.16772766e+00	1.15196647e-20	4.87300572e-01	-1.03450361e-21	9.43814983e-03	2.20838286e-21	1.58386383e+00	1.58386383e+00	7.96821522e-21	3.55144950e-21	2.53088436e-01	2.34212136e-01
0.1375          	3.16763363e+00	1.15155228e-20	4.94405265e-01	-1.05025917e-21	9.45991893e-03	2.20008642e-21	1.58381681e+00	1.58381681e+00	7.95784783e-21	3.55767500e-21	2.56662552e-01	2.37742714e-01
0.138           	3.16800944e+00	1.15042494e-20	5.03238531e-01	-1.06923064e-21	9.48153837e-03	2.18905327e-21	1.58400472e+00	1.58400472e+00	7.94117797e-21	3.56307144e-21	2.61100804e-01	2.42137727e-01
0.1385          	3.16779247e+00	1.14901291e-20	5.12993108e-01	-1.09134298e-21	9.50177370e-03	2.17552921e-21	1.58389623e+00	1.58389623e+00	7.92059378e-21	3.56953535e-21	2.65998327e-01	2.46994780e-01
0.139           	3.16762139e+00	1.14702099e-20	5.22043143e-01	-1.11260126e-21	9.52191274e-03	2.16369326e-21	1.58381070e+00	1.58381070e+00	7.89879819e-21	3.57141167e-21	2.70543484e-01	2.51499659e-01
0.1395          	3.16787349e+00	1.14545718e-20	5.29628165e-01	-1.12883464e-21	9.54100954e-03	2.15351077e-21	1.58393674e+00	1.58393674e+00	7.88079668e-21	3.57377513e-21	2.74355092e-01	2.55273073e-01
0.14            	3.16760399e+00	1.14660043e-20	5.38519522e-01	-1.14788084e-21	9.55877205e-03	2.14243909e-21	1.58380200e+00	1.58380200e+00	7.87544122e-21	3.59056304e-21	2.78818533e-01	2.59700989e-01
0.1405          	3.16789596e+00	1.14586090e-20	5.47102425e-01	-1.16634334e-21	9.57574854e-03	2.13192516e-21	1.58394798e+00	1.58394798e+00	7.86122969e-21	3.59737936e-21	2.83126961e-01	2.63975464e-01
0.141           	3.16809545e+00	1.14652393e-20	5.56246071e-01	-1.18582632e-21	9.59153737e-03	2.12161565e-21	1.58404772e+00	1.58404772e+00	7.85423530e-21	3.61100401e-21	2.87714573e-01	2.68531498e-01
0.1415          	3.16800188e+00	1.14283214e-20	5.63634143e-01	-1.20352414e-21	9.60649442e-03	2.11180979e-21	1.58400094e+00	1.58400094e+00	7.82597051e-21	3.60235093e-21	2.91423566e-01	2.72210577e-01
0.142           	3.16831874e+00	1.14187216e-20	5.72332948e-01	-1.22207505e-21	9.62045553e-03	2.10079209e-21	1.58415937e+00	1.58415937e+00	7.81015287e-21	3.60856870e-21	2.95786930e-01	2.76546019e-01
0.1425          	3.16848885e+00	1.14130273e-20	5.80730545e-01	-1.24047500e-21	9.63457544e-03	2.09058852e-21	1.58424442e+00	1.58424442e+00	7.79710217e-21	3.61592514e-21	2.99999848e-01	2.80730697e-01
0.143           	3.16843742e+00	1.14146259e-20	5.89508216e-01	-1.25993139e-21	9.64703430e-03	2.08019862e-21	1.58421871e+00	1.58421871e+00	7.78751159e-21	3.62711435e-21	3.04401142e-01	2.85107074e-01
0.1435          	3.16835093e+00	1.13867600e-20	5.96612471e-01	-1.27664690e-21	9.65964111e-03	2.07047298e-21	1.58417547e+00	1.58417547e+00	7.76385297e-21	3.62290701e-21	3.07965877e-01	2.88646594e-01
0.144           	3.16854282e+00	1.13787025e-20	6.05087632e-01	-1.29475149e-21	9.67041330e-03	2.06005977e-21	1.58427141e+00	1.58427141e+00	7.74941101e-21	3.62929148e-21	3.12214229e-01	2.92873403e-01
0.1445          	3.16895460e+00	1.13887461e-20	6.13301539e-01	-1.31153969e-21	9.68138831e-03	2.05114857e-21	1.58447730e+00	1.58447730e+00	7.74552162e-21	3.64322449e-21	3.16332158e-01	2.96969381e-01
0.145           	3.16861510e+00	1.13574455e-20	6.21871522e-01	-1.33230244e-21	9.69012687e-03	2.03906531e-21	1.58430755e+00	1.58430755e+00	7.71778806e-21	3.63965744e-21	3.20625888e-01	3.01245634e-01
0.1455          	3.16904140e+00	1.13489734e-20	6.30674618e-01	-1.35151182e-21	9.69867020e-03	2.02877506e-21	1.58452070e+00	1.58452070e+00	7.70326177e-21	3.64571166e-21	3.25035979e-01	3.05638639e-01
0.146           	3.16892202e+00	1.13481124e-20	6.38251481e-01	-1.36771278e-21	9.70594457e-03	2.01981084e-21	1.58446101e+00	1.58446101e+00	7.69386703e-21	3.65424535e-21	3.28831685e-01	3.09419796e-01
0.1465          	3.16933668e+00	1.13283558e-20	6.46224059e-01	-1.38568781e-21	9.71257568e-03	2.01084646e-21	1.58466834e+00	1.58466834e+00	7.67502438e-21	3.65333145e-21	3.32824605e-01	3.13399454e-01
0.147           	3.16955565e+00	1.13221469e-20	6.53256535e-01	-1.40063712e-21	9.71967809e-03	2.00274411e-21	1.58477782e+00	1.58477782e+00	7.66381757e-21	3.65832935e-21	3.36347945e-01	3.16908589e-01
0.1475          	3.16997229e+00	1.13181378e-20	6.61607324e-01	-1.41831521e-21	9.72424465e-03	1.99312625e-21	1.58498615e+00	1.58498615e+00	7.65219518e-21	3.66594267e-21	3.40527907e-01	3.21079417e-01
0.148           	3.16955494e+00	1.13094295e-20	6.69948370e-01	-1.43765659e-21	9.72874359e-03	1.98209229e-21	1.58477747e+00	1.58477747e+00	7.63680704e-21	3.67262245e-21	3.44702929e-01	3.25245442e-01
0.1485          	3.17053259e+00	1.13049004e-20	6.77541067e-01	-1.45284065e-21	9.73234063e-03	1.97416195e-21	1.58526629e+00	1.58526629e+00	7.62661214e-21	3.67828823e-21	3.48502874e-01	3.29038193e-01
0.149           	3.17129867e+00	1.13206385e-20	6.85012784e-01	-1.46711318e-21	9.73486504e-03	1.96719657e-21	1.58564933e+00	1.58564933e+00	7.62751583e-21	3.69312269e-21	3.52241257e-01	3.32771527e-01
0.1495          	3.17060019e+00	1.12793860e-20	6.91874599e-01	-1.48468629e-21	9.73671541e-03	1.95673645e-21	1.58530009e+00	1.58530009e+00	7.59642946e-21	3.68295657e-21	3.55674015e-01	3.36200584e-01
0.15            	3.17130686e+00	1.12669223e-20	6.99492503e-01	-1.50076176e-21	9.73724842e-03	1.94852403e-21	1.58565343e+00	1.58565343e+00	7.58198517e-21	3.68493710e-21	3.59483500e-01	3.40009003e-01
0.1505          	3.17142242e+00	1.12685774e-20	7.06223844e-01	-1.51555179e-21	9.73756168e-03	1.94122978e-21	1.58571121e+00	1.58571121e+00	7.57551848e-21	3.69305893e-21	3.62849484e-01	3.43374360e-01
0.151           	3.17191702e+00	1.12446766e-20	7.12929943e-01	-1.53040708e-21	9.73817197e-03	1.93399032e-21	1.58595851e+00	1.58595851e+00	7.55632862e-21	3.68834798e-21	3.66203144e-01	3.46726800e-01
0.1515          	3.17199247e+00	1.12463173e-20	7.21340690e-01	-1.54867347e-21	9.73566490e-03	1.92393645e-21	1.58599624e+00	1.58599624e+00	7.54709509e-21	3.69922219e-21	3.70406010e-01	3.50934680e-01
0.152           	3.17182779e+00	1.12352241e-20	7.30386597e-01	-1.56935667e-21	9.73234630e-03	1.91237025e-21	1.58591389e+00	1.58591389e+00	7.52998230e-21	3.70524181e-21	3.74925645e-01	3.55460952e-01
0.1525          	3.17240166e+00	1.12228028e-20	7.37771769e-01	-1.58527155e-21	9.72886130e-03	1.90468770e-21	1.58620083e+00	1.58620083e+00	7.51608908e-21	3.70671369e-21	3.78614746e-01	3.59157023e-01
0.153           	3.17258774e+00	1.12166796e-20	7.45250447e-01	-1.60125160e-21	9.72494503e-03	1.89582816e-21	1.58629387e+00	1.58629387e+00	7.50416796e-21	3.71251164e-21	3.82350168e-01	3.62900278e-01
0.1535          	3.17315921e+00	1.12354321e-20	7.52018022e-01	-1.61455672e-21	9.72051291e-03	1.89047724e-21	1.58657961e+00	1.58657961e+00	7.50819330e-21	3.72723883e-21	3.85729524e-01	3.66288498e-01
0.154           	3.17401617e+00	1.12376349e-20	7.59520264e-01	-1.62950888e-21	9.71456565e-03	1.88342879e-21	1.58700808e+00	1.58700808e+00	7.50224625e-21	3.73538867e-21	3.89474697e-01	3.70045566e-01
0.1545          	3.17346394e+00	1.12232668e-20	7.65915589e-01	-1.64475097e-21	9.70739740e-03	1.87495489e-21	1.58673197e+00	1.58673197e+00	7.48658828e-21	3.73667849e-21	3.92665192e-01	3.73250397e-01
0.155           	3.17395958e+00	1.12219197e-20	7.73495226e-01	-1.66067121e-21	9.70118871e-03	1.86675650e-21	1.58697979e+00	1.58697979e+00	7.47771637e-21	3.74420337e-21	3.96448802e-01	3.77046424e-01
0.1555          	3.17457536e+00	1.12190252e-20	7.80755835e-01	-1.67582024e-21	9.69252190e-03	1.85851363e-21	1.58728768e+00	1.58728768e+00	7.46802623e-21	3.75099897e-21	4.00070439e-01	3.80685395e-01
0.156           	3.17483155e+00	1.11909908e-20	7.87046294e-01	-1.69044493e-21	9.68422220e-03	1.85112564e-21	1.58741577e+00	1.58741577e+00	7.44662106e-21	3.74436978e-21	4.03207369e-01	3.83838925e-01
0.1565          	3.17555842e+00	1.11870259e-20	7.93869266e-01	-1.70435237e-21	9.67309911e-03	1.84391899e-21	1.58777921e+00	1.58777921e+00	7.43743195e-21	3.74959398e-21	4.06607732e-01	3.87261534e-01
0.157           	3.17536868e+00	1.11877902e-20	8.00326870e-01	-1.71859732e-21	9.66186264e-03	1.83676630e-21	1.58768434e+00	1.58768434e+00	7.43066141e-21	3.75712880e-21	4.09825298e-01	3.90501573e-01
0.1575          	3.17620500e+00	1.11780244e-20	8.06980284e-01	-1.73247960e-21	9.64951368e-03	1.83026392e-21	1.58810250e+00	1.58810250e+00	7.41927613e-21	3.75874830e-21	4.13139656e-01	3.93840628e-01
0.158           	3.17642738e+00	1.11734970e-20	8.13837484e-01	-1.74761295e-21	9.63664811e-03	1.82272780e-21	1.58821369e+00	1.58821369e+00	7.40947632e-21	3.76402073e-21	4.16555390e-01	3.97282094e-01
0.1585          	3.17731052e+00	1.11797865e-20	8.20408437e-01	-1.76056358e-21	9.62442165e-03	1.81758139e-21	1.58865526e+00	1.58865526e+00	7.40747465e-21	3.77231188e-21	4.19828640e-01	4.00579797e-01
0.159           	3.17644772e+00	1.11330027e-20	8.26258948e-01	-1.77633627e-21	9.61046510e-03	1.80804087e-21	1.58822386e+00	1.58822386e+00	7.37454221e-21	3.75846046e-21	4.22739939e-01	4.03519009e-01
0.1595          	3.17751991e+00	1.11369916e-20	8.32275359e-01	-1.78814216e-21	9.59692226e-03	1.80348510e-21	1.58875995e+00	1.58875995e+00	7.37198089e-21	3.76501069e-21	4.25734602e-01	4.06540757e-01
0.16            	3.17728261e+00	1.11296492e-20	8.38738538e-01	-1.80270012e-21	9.57825609e-03	1.79561674e-21	1.58864131e+00	1.58864131e+00	7.36044133e-21	3.76920784e-21	4.28947525e-01	4.09791013e-01
0.1605          	3.17800418e+00	1.11286293e-20	8.45802368e-01	-1.81633773e-21	9.56186844e-03	1.78898165e-21	1.58900209e+00	1.58900209e+00	7.35329632e-21	3.77533302e-21	4.32463052e-01	4.13339316e-01
0.161           	3.17850501e+00	1.11261555e-20	8.51929963e-01	-1.82983312e-21	9.54357427e-03	1.78359630e-21	1.58925250e+00	1.58925250e+00	7.34667405e-21	3.77948144e-21	4.35508556e-01	4.16421407e-01
0.1615          	3.17936091e+00	1.11279482e-20	8.57558080e-01	-1.84045366e-21	9.52312488e-03	1.77899178e-21	1.58968045e+00	1.58968045e+00	7.34296588e-21	3.78498233e-21	4.38302165e-01	4.19255915e-01
0.162           	3.17989748e+00	1.11356343e-20	8.64656567e-01	-1.85508027e-21	9.50528167e-03	1.77259609e-21	1.58994874e+00	1.58994874e+00	7.34041325e-21	3.79522108e-21	4.41833565e-01	4.22823002e-01
0.1625          	3.17987470e+00	1.10832340e-20	8.70093776e-01	-1.86954033e-21	9.48539651e-03	1.76615184e-21	1.58993735e+00	1.58993735e+00	7.30776886e-21	3.77546518e-21	4.44532284e-01	4.25561491e-01
0.163           	3.18009543e+00	1.11138243e-20	8.76037125e-01	-1.87951864e-21	9.46534490e-03	1.76015545e-21	1.59004772e+00	1.59004772e+00	7.31706761e-21	3.79675670e-21	4.47483907e-01	4.28553217e-01
0.1635          	3.18125214e+00	1.11153668e-20	8.80626421e-01	-1.88775724e-21	9.44340837e-03	1.75833469e-21	1.59062607e+00	1.59062607e+00	7.31601811e-21	3.79934873e-21	4.49756619e-01	4.30869802e-01
0.164           	3.18196691e+00	1.11149510e-20	8.86199235e-01	-1.89844035e-21	9.42135628e-03	1.75455117e-21	1.59098346e+00	1.59098346e+00	7.31202666e-21	3.80292432e-21	4.52520974e-01	4.33678261e-01
0.1645          	3.18242184e+00	1.11179584e-20	8.92846789e-01	-1.91263742e-21	9.39810767e-03	1.74899666e-21	1.59121092e+00	1.59121092e+00	7.30797584e-21	3.80998252e-21	4.55821502e-01	4.37025287e-01
0.165           	3.18346653e+00	1.11278997e-20	8.97717998e-01	-1.92092931e-21	9.37329380e-03	1.74694659e-21	1.59173327e+00	1.59173327e+00	7.31089643e-21	3.81700325e-21	4.58232293e-01	4.39485705e-01
0.1655          	3.18364204e+00	1.11240098e-20	9.04970423e-01	-1.93632846e-21	9.34811661e-03	1.73943057e-21	1.59182102e+00	1.59182102e+00	7.30143546e-21	3.82257432e-21	4.61833328e-01	4.43137095e-01
0.166           	3.18377294e+00	1.11147884e-20	9.10606035e-01	-1.94961962e-21	9.32177097e-03	1.73507076e-21	1.59188647e+00	1.59188647e+00	7.29246496e-21	3.82232345e-21	4.64624789e-01	4.45981247e-01
0.1665          	3.18379252e+00	1.11159139e-20	9.15194241e-01	-1.95799789e-21	9.29502543e-03	1.73009376e-21	1.59189626e+00	1.59189626e+00	7.28805072e-21	3.82786320e-21	4.66892146e-01	4.48302095e-01
0.167           	3.18467157e+00	1.11315438e-20	9.21720761e-01	-1.97046406e-21	9.26749058e-03	1.72529829e-21	1.59233578e+00	1.59233578e+00	7.29107018e-21	3.84047361e-21	4.70127871e-01	4.51592890e-01
0.1675          	3.18494516e+00	1.11309210e-20	9.26158156e-01	-1.97975873e-21	9.23887464e-03	1.72214052e-21	1.59247258e+00	1.59247258e+00	7.28760103e-21	3.84331999e-21	4.72317953e-01	4.53840203e-01
0.168           	3.18567443e+00	1.11393245e-20	9.32831852e-01	-1.99314761e-21	9.20999293e-03	1.71697235e-21	1.59283721e+00	1.59283721e+00	7.28663460e-21	3.85268990e-21	4.75625919e-01	4.57205933e-01
0.1685          	3.18630884e+00	1.11367201e-20	9.38260889e-01	-2.00425437e-21	9.17954652e-03	1.71284459e-21	1.59315442e+00	1.59315442e+00	7.28120463e-21	3.85551545e-21	4.78309991e-01	4.59950898e-01
0.169           	3.18667297e+00	1.11175507e-20	9.42150302e-01	-2.01258948e-21	9.14932243e-03	1.70962043e-21	1.59333648e+00	1.59333648e+00	7.26839579e-21	3.84915494e-21	4.80224474e-01	4.61925829e-01
0.1695          	3.18705135e+00	1.11069212e-20	9.46597412e-01	-2.02198239e-21	9.11883793e-03	1.70617000e-21	1.59352567e+00	1.59352567e+00	7.25963062e-21	3.84729062e-21	4.82417544e-01	4.64179868e-01
